* Measurement data measured by REW V5.31.3
* Source: Microphone (Realtek High Definition Audio), no input selected, R, volume: no control
* Format: 64k Log Swept Sine, 4 sweeps at 12.0- dBFS with no timing reference
* Dated: 26/03/2025 09:57:18 ã
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: LO
* Smoothing: Psychoacoustic
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
211.986726 73.072 175.3450
213.522869 73.052 175.0780
215.070144 73.032 174.8129
216.628631 73.011 174.5497
218.198411 72.989 174.2886
219.779567 72.967 174.0297
221.372180 72.945 173.7729
222.976334 72.922 173.5183
224.592112 72.899 173.2659
226.219600 72.875 173.0156
227.858880 72.850 172.7676
229.510039 72.826 172.5218
231.173164 72.801 172.2782
232.848340 72.775 172.0369
234.535655 72.749 171.7980
236.235197 72.723 171.5615
237.947054 72.696 171.3274
239.671317 72.669 171.0959
241.408074 72.641 170.8671
243.157416 72.613 170.6410
244.919435 72.585 170.4177
246.694223 72.557 170.1972
248.481871 72.528 169.9796
250.282473 72.499 169.7649
252.096123 72.470 169.5532
253.922915 72.440 169.3445
255.762945 72.410 169.1389
257.616309 72.380 168.9365
259.483103 72.349 168.7372
261.363424 72.318 168.5413
263.257372 72.287 168.3487
265.165043 72.256 168.1596
267.086538 72.224 167.9741
269.021957 72.192 167.7924
270.971401 72.160 167.6144
272.934972 72.127 167.4404
274.912771 72.094 167.2704
276.904902 72.061 167.1047
278.911469 72.027 166.9433
280.932577 71.993 166.7864
282.968330 71.959 166.6342
285.018835 71.924 166.4868
287.084199 71.889 166.3444
289.164530 71.854 166.2070
291.259935 71.820 166.0750
293.370525 71.784 165.9482
295.496408 71.749 165.8268
297.637697 71.714 165.7109
299.794503 71.679 165.6003
301.966937 71.644 165.4952
304.155114 71.610 165.3954
306.359147 71.575 165.3007
308.579152 71.541 165.2111
310.815244 71.506 165.1262
313.067539 71.472 165.0460
315.336156 71.439 164.9703
317.621211 71.405 164.8986
319.922826 71.372 164.8309
322.241118 71.340 164.7668
324.576210 71.307 164.7061
326.928223 71.275 164.6486
329.297280 71.244 164.5938
331.683504 71.212 164.5417
334.087019 71.181 164.4920
336.507952 71.150 164.4446
338.946427 71.120 164.3993
341.402572 71.090 164.3560
343.876516 71.060 164.3149
346.368387 71.030 164.2758
348.878315 71.000 164.2390
351.406431 70.971 164.2045
353.952867 70.942 164.1726
356.517756 70.912 164.1434
359.101230 70.883 164.1171
361.703426 70.854 164.0941
364.324478 70.826 164.0743
366.964523 70.797 164.0582
369.623699 70.769 164.0458
372.302145 70.741 164.0374
375.000000 70.713 164.0331
377.717405 70.685 164.0330
380.454501 70.659 164.0372
383.211431 70.632 164.0458
385.988339 70.607 164.0586
388.785369 70.582 164.0754
391.602668 70.558 164.0962
394.440383 70.535 164.1202
397.298660 70.514 164.1471
400.177650 70.493 164.1760
403.077502 70.474 164.2060
405.998368 70.456 164.2362
408.940400 70.440 164.2655
411.903750 70.425 164.2925
414.888575 70.411 164.3161
417.895028 70.399 164.3348
420.923268 70.389 164.3473
423.973452 70.380 164.3522
427.045738 70.372 164.3483
430.140287 70.366 164.3342
433.257261 70.361 164.3088
436.396822 70.356 164.2714
439.559133 70.352 164.2211
442.744360 70.348 164.1577
445.952668 70.344 164.0808
449.184225 70.340 163.9910
452.439199 70.335 163.8888
455.717760 70.328 163.7753
459.020079 70.321 163.6519
462.346327 70.312 163.5203
465.696680 70.301 163.3823
469.071310 70.288 163.2401
472.470394 70.273 163.0956
475.894109 70.257 162.9510
479.342634 70.238 162.8080
482.816148 70.217 162.6684
486.314833 70.195 162.5334
489.838871 70.170 162.4040
493.388445 70.145 162.2810
496.963741 70.117 162.1647
500.564945 70.089 162.0554
504.192245 70.060 161.9529
507.845830 70.030 161.8573
511.525890 69.999 161.7681
515.232618 69.967 161.6853
518.966206 69.935 161.6085
522.726849 69.903 161.5375
526.514743 69.870 161.4724
530.330086 69.838 161.4130
534.173076 69.805 161.3593
538.043915 69.772 161.3115
541.942803 69.739 161.2698
545.869944 69.706 161.2343
549.825542 69.673 161.2051
553.809805 69.640 161.1825
557.822939 69.608 161.1664
561.865154 69.576 161.1567
565.936660 69.544 161.1534
570.037671 69.512 161.1562
574.168399 69.481 161.1649
578.329060 69.451 161.1788
582.519870 69.420 161.1978
586.741049 69.391 161.2213
590.992817 69.362 161.2487
595.275394 69.333 161.2797
599.589005 69.304 161.3137
603.933874 69.277 161.3505
608.310228 69.249 161.3898
612.718295 69.222 161.4313
617.158304 69.196 161.4749
621.630488 69.170 161.5206
626.135079 69.144 161.5682
630.672311 69.119 161.6179
635.242423 69.094 161.6697
639.845651 69.070 161.7238
644.482237 69.046 161.7802
649.152421 69.022 161.8391
653.856447 68.999 161.9004
658.594560 68.976 161.9641
663.367008 68.954 162.0302
668.174039 68.933 162.0984
673.015903 68.912 162.1686
677.892854 68.892 162.2402
682.805145 68.872 162.3130
687.753032 68.853 162.3867
692.736774 68.835 162.4606
697.756631 68.818 162.5345
702.812863 68.801 162.6082
707.905735 68.785 162.6812
713.035511 68.769 162.7533
718.202461 68.755 162.8246
723.406852 68.741 162.8949
728.648956 68.727 162.9642
733.929047 68.715 163.0325
739.247399 68.703 163.0999
744.604290 68.691 163.1666
750.000000 68.680 163.2327
755.434809 68.669 163.2983
760.909001 68.658 163.3636
766.422861 68.648 163.4288
771.976677 68.638 163.4939
777.570739 68.629 163.5591
783.205337 68.620 163.6244
788.880766 68.611 163.6899
794.597321 68.602 163.7554
800.355301 68.594 163.8208
806.155005 68.586 163.8859
811.996736 68.579 163.9502
817.880799 68.572 164.0134
823.807501 68.566 164.0748
829.777150 68.561 164.1339
835.790057 68.556 164.1901
841.846536 68.552 164.2427
847.946903 68.549 164.2911
854.091476 68.547 164.3347
860.280575 68.545 164.3730
866.514523 68.544 164.4056
872.793644 68.544 164.4318
879.118267 68.544 164.4511
885.488720 68.544 164.4633
891.905336 68.545 164.4680
898.368450 68.547 164.4648
904.878398 68.548 164.4536
911.435520 68.550 164.4344
918.040157 68.551 164.4075
924.692655 68.553 164.3729
931.393359 68.554 164.3313
938.142619 68.554 164.2835
944.940787 68.554 164.2303
951.788218 68.553 164.1730
958.685268 68.552 164.1125
965.632296 68.549 164.0504
972.629666 68.545 163.9875
979.677741 68.541 163.9253
986.776890 68.535 163.8644
993.927482 68.529 163.8055
1001.129891 68.523 163.7490
1008.384491 68.516 163.6948
1015.691660 68.509 163.6427
1023.051781 68.501 163.5922
1030.465236 68.494 163.5423
1037.932411 68.487 163.4922
1045.453698 68.480 163.4410
1053.029486 68.473 163.3877
1060.660172 68.467 163.3315
1068.346153 68.460 163.2716
1076.087829 68.454 163.2078
1083.885605 68.448 163.1398
1091.739887 68.442 163.0675
1099.651084 68.435 162.9911
1107.619609 68.428 162.9109
1115.645878 68.421 162.8271
1123.730308 68.414 162.7402
1131.873321 68.406 162.6506
1140.075341 68.398 162.5586
1148.336797 68.389 162.4646
1156.658119 68.380 162.3690
1165.039741 68.370 162.2721
1173.482099 68.360 162.1742
1181.985634 68.350 162.0756
1190.550789 68.339 161.9762
1199.178011 68.328 161.8760
1207.867749 68.317 161.7748
1216.620457 68.306 161.6724
1225.436590 68.295 161.5681
1234.316609 68.284 161.4616
1243.260976 68.273 161.3524
1252.270157 68.261 161.2399
1261.344623 68.249 161.1240
1270.484846 68.237 161.0043
1279.691303 68.225 160.8808
1288.964474 68.211 160.7535
1298.304842 68.197 160.6227
1307.712894 68.183 160.4888
1317.189120 68.167 160.3522
1326.734016 68.150 160.2137
1336.348077 68.131 160.0742
1346.031806 68.112 159.9344
1355.785708 68.091 159.7955
1365.610290 68.068 159.6586
1375.506065 68.045 159.5249
1385.473549 68.019 159.3955
1395.513261 67.993 159.2716
1405.625726 67.965 159.1541
1415.811469 67.937 159.0439
1426.071023 67.907 158.9420
1436.404921 67.877 158.8488
1446.813703 67.846 158.7648
1457.297912 67.814 158.6906
1467.858093 67.783 158.6263
1478.494798 67.752 158.5723
1489.208581 67.721 158.5283
1500.000000 67.691 158.4940
1510.869618 67.662 158.4685
1521.818002 67.634 158.4508
1532.845723 67.608 158.4391
1543.953355 67.584 158.4313
1555.141477 67.561 158.4250
1566.410674 67.541 158.4175
1577.761531 67.522 158.4058
1589.194642 67.506 158.3874
1600.710601 67.491 158.3597
1612.310010 67.477 158.3206
1623.993473 67.464 158.2686
1635.761599 67.453 158.2026
1647.615002 67.441 158.1223
1659.554299 67.430 158.0275
1671.580114 67.418 157.9188
1683.693072 67.405 157.7972
1695.893807 67.391 157.6636
1708.182952 67.377 157.5193
1720.561150 67.361 157.3656
1733.029045 67.343 157.2037
1745.587288 67.324 157.0348
1758.236533 67.304 156.8599
1770.977440 67.281 156.6802
1783.810673 67.257 156.4964
1796.736900 67.231 156.3096
1809.756796 67.204 156.1205
1822.871040 67.174 155.9301
1836.080315 67.142 155.7393
1849.385310 67.108 155.5491
1862.786718 67.073 155.3605
1876.285239 67.035 155.1743
1889.881575 66.996 154.9917
1903.576436 66.954 154.8136
1917.370535 66.911 154.6409
1931.264593 66.866 154.4744
1945.259332 66.819 154.3149
1959.355483 66.771 154.1628
1973.553781 66.721 154.0184
1987.854965 66.670 153.8820
2002.259781 66.618 153.7532
2016.768981 66.565 153.6318
2031.383320 66.511 153.5174
2046.103561 66.456 153.4094
2060.930471 66.400 153.3076
2075.864823 66.344 153.2113
2090.907395 66.286 153.1205
2106.058972 66.227 153.0352
2121.320344 66.166 152.9558
2136.692305 66.105 152.8828
2152.175658 66.042 152.8174
2167.771210 65.977 152.7608
2183.479774 65.910 152.7148
2199.302169 65.842 152.6813
2215.239219 65.771 152.6629
2231.291755 65.699 152.6620
2247.460615 65.625 152.6816
2263.746641 65.549 152.7245
2280.150683 65.471 152.7937
2296.673595 65.392 152.8916
2313.316238 65.313 153.0205
2330.079481 65.234 153.1820
2346.964198 65.155 153.3767
2363.971268 65.077 153.6046
2381.101578 65.001 153.8642
2398.356022 64.928 154.1532
2415.735498 64.859 154.4683
2433.240913 64.793 154.8050
2450.873180 64.732 155.1584
2468.633217 64.676 155.5231
2486.521951 64.625 155.8934
2504.540314 64.579 156.2634
2522.689246 64.538 156.6277
2540.969692 64.502 156.9813
2559.382606 64.470 157.3196
2577.928947 64.441 157.6388
2596.609683 64.415 157.9360
2615.425787 64.392 158.2091
2634.378241 64.369 158.4575
2653.468031 64.346 158.6815
2672.696154 64.322 158.8832
2692.063613 64.297 159.0659
2711.571415 64.269 159.2344
2731.220579 64.237 159.3949
2751.012130 64.202 159.5551
2770.947098 64.162 159.7234
2791.026522 64.118 159.9096
2811.251451 64.070 160.1236
2831.622938 64.018 160.3757
2852.142045 63.963 160.6757
2872.809842 63.907 161.0328
2893.627406 63.850 161.4545
2914.595823 63.795 161.9461
2935.716186 63.743 162.5101
2956.989596 63.697 163.1453
2978.417161 63.660 163.8469
3000.000000 63.633 164.6058
3021.739237 63.618 165.4094
3043.636005 63.616 166.2422
3065.691446 63.629 167.0867
3087.906710 63.656 167.9254
3110.282955 63.696 168.7414
3132.821347 63.750 169.5206
3155.523062 63.815 170.2518
3178.389283 63.890 170.9279
3201.421202 63.974 171.5448
3224.620020 64.065 172.1021
3247.986946 64.162 172.6013
3271.523198 64.265 173.0453
3295.230004 64.374 173.4374
3319.108599 64.489 173.7802
3343.160228 64.609 174.0748
3367.386145 64.735 174.3208
3391.787613 64.868 174.5153
3416.365904 65.007 174.6536
3441.122300 65.152 174.7292
3466.058091 65.302 174.7341
3491.174576 65.456 174.6599
3516.473066 65.614 174.4979
3541.954880 65.773 174.2405
3567.621345 65.931 173.8811
3593.473800 66.087 173.4150
3619.513592 66.239 172.8399
3645.742080 66.384 172.1556
3672.160630 66.521 171.3644
3698.770620 66.647 170.4712
3725.573436 66.762 169.4826
3752.570477 66.864 168.4076
3779.763150 66.952 167.2566
3807.152872 67.024 166.0414
3834.741071 67.080 164.7746
3862.529185 67.120 163.4697
3890.518664 67.143 162.1404
3918.710966 67.151 160.8000
3947.107561 67.142 159.4617
3975.709929 67.119 158.1377
4004.519563 67.081 156.8387
4033.537962 67.031 155.5740
4062.766641 66.970 154.3505
4092.207123 66.900 153.1729
4121.860942 66.823 152.0431
4151.729646 66.741 150.9604
4181.814790 66.656 149.9210
4212.117944 66.569 148.9187
4242.640687 66.484 147.9449
4273.384610 66.400 146.9893
4304.351317 66.320 146.0403
4335.542421 66.243 145.0862
4366.959549 66.171 144.1153
4398.604338 66.102 143.1171
4430.478438 66.036 142.0822
4462.583511 65.971 141.0031
4494.921231 65.907 139.8743
4527.493283 65.843 138.6917
4560.301365 65.776 137.4532
4593.347189 65.705 136.1580
4626.632476 65.630 134.8063
4660.158962 65.549 133.3990
4693.928395 65.461 131.9378
4727.942535 65.365 130.4247
4762.203156 65.260 128.8620
4796.712043 65.145 127.2520
4831.470996 65.020 125.5972
4866.481826 64.884 123.9004
4901.746360 64.737 122.1644
4937.266434 64.577 120.3922
4973.043902 64.404 118.5870
5009.080628 64.218 116.7526
5045.378492 64.018 114.8928
5081.939384 63.804 113.0118
5118.765212 63.574 111.1141
5155.857894 63.329 109.2048
5193.219366 63.068 107.2891
5230.851574 62.790 105.3726
5268.756481 62.496 103.4612
5306.936062 62.184 101.5612
5345.392309 61.854 99.6787
5384.127225 61.506 97.8202
5423.142830 61.139 95.9918
5462.441159 60.754 94.1991
5502.024259 60.350 92.4471
5541.894195 59.926 90.7395
5582.053045 59.483 89.0781
5622.502902 59.021 87.4623
5663.245876 58.541 85.8885
5704.284090 58.041 84.3488
5745.619684 57.523 82.8296
5787.254813 56.987 81.3108
5829.191647 56.433 79.7629
5871.432373 55.864 78.1447
5913.979192 55.280 76.3978
5956.834323 54.683 74.4405
6000.000000 54.078 72.1559
6043.478473 53.468 69.3721
6087.272010 52.863 65.8292
6131.382892 52.275 61.1212
6175.813420 51.721 54.6004
6220.565910 51.228 45.2579
6265.642695 50.827 31.7702
6311.046124 50.552 13.4680
6356.778566 50.430 -7.3349
6402.842404 50.473 -25.8335
6449.240040 50.671 -39.5767
6495.973891 50.996 -49.1664
6543.046396 51.415 -55.9230
6590.460007 51.895 -60.8627
6638.217197 52.411 -64.6359
6686.320456 52.945 -67.6476
6734.772290 53.484 -70.1535
6783.575226 54.019 -72.3207
6832.731809 54.546 -74.2615
6882.244600 55.061 -76.0537
6932.116181 55.563 -77.7526
6982.349153 56.050 -79.3981
7032.946133 56.521 -81.0191
7083.909760 56.975 -82.6371
7135.242690 57.413 -84.2674
7186.947600 57.835 -85.9210
7239.027185 58.240 -87.6055
7291.484160 58.628 -89.3260
7344.321260 59.000 -91.0853
7397.541239 59.355 -92.8851
7451.146872 59.694 -94.7260
7505.140954 60.017 -96.6079
7559.526299 60.323 -98.5303
7614.305743 60.614 -100.4927
7669.482141 60.887 -102.4940
7725.058371 61.143 -104.5335
7781.037328 61.383 -106.6099
7837.421932 61.603 -108.7214
7894.215122 61.806 -110.8656
7951.419859 61.988 -113.0389
8009.039125 62.150 -115.2366
8067.075924 62.290 -117.4518
8125.533282 62.408 -119.6763
8184.414245 62.503 -121.8998
8243.721885 62.575 -124.1107
8303.459292 62.624 -126.2957
8363.629581 62.650 -128.4407
8424.235888 62.654 -130.5316
8485.281374 62.636 -132.5549
8546.769221 62.600 -134.4988
8608.702634 62.546 -136.3533
8671.084842 62.479 -138.1121
8733.919097 62.400 -139.7722
8797.208675 62.313 -141.3347
8860.956876 62.221 -142.8051
8925.167022 62.127 -144.1917
8989.842461 62.035 -145.5063
9054.986566 61.945 -146.7626
9120.602731 61.860 -147.9746
9186.694378 61.780 -149.1565
9253.264952 61.706 -150.3215
9320.317925 61.636 -151.4807
9387.856790 61.572 -152.6436
9455.885071 61.510 -153.8174
9524.406312 61.451 -155.0074
9593.424086 61.393 -156.2178
9662.941992 61.335 -157.4507
9732.963653 61.276 -158.7081
9803.492719 61.215 -159.9911
9874.532869 61.151 -161.3004
9946.087805 61.084 -162.6365
10018.161257 61.014 -164.0000
10090.756983 60.939 -165.3914
10163.878768 60.859 -166.8108
10237.530423 60.775 -168.2588
10311.715789 60.684 -169.7357
10386.438732 60.588 -171.2419
10461.703149 60.486 -172.7781
10537.512962 60.377 -174.3446
10613.872125 60.261 -175.9419
10690.784618 60.137 -177.5708
10768.254450 60.007 -179.2321
10846.285661 59.868 179.0735
10924.882318 59.721 177.3452
11004.048518 59.566 175.5822
11083.788390 59.402 173.7839
11164.106090 59.228 171.9504
11245.005805 59.045 170.0815
11326.491752 58.850 168.1780
11408.568180 58.645 166.2407
11491.239368 58.428 164.2710
11574.509626 58.199 162.2711
11658.383294 57.958 160.2432
11742.864745 57.704 158.1904
11827.958384 57.436 156.1169
11913.668646 57.156 154.0281
12000.000000 56.861 151.9312
12086.956947 56.552 149.8363
12174.544019 56.229 147.7577
12262.765784 55.891 145.7146
12351.626840 55.537 143.7328
12441.131819 55.166 141.8468
12531.285389 54.778 140.1016
12622.092249 54.371 138.5551
12713.557132 53.946 137.2812
12805.684808 53.501 136.3733
12898.480079 53.036 135.9470
12991.947783 52.552 136.1439
13086.092792 52.049 137.1292
13180.920015 51.529 139.0811
13276.434395 50.994 142.1597
13372.640911 50.446 146.4431
13469.544580 49.891 151.8359
13567.150452 49.333 157.9924
13665.463617 48.779 164.3467
13764.489200 48.233 170.2832
13864.232362 47.705 175.3457
13964.698305 47.199 179.3318
14065.892266 46.722 -177.7483
14167.819519 46.276 -175.7648
14270.485380 45.863 -174.5472
14373.895200 45.480 -173.9275
14478.054370 45.125 -173.7581
14582.968320 44.793 -173.9165
14688.642520 44.476 -174.3036
14795.082478 44.170 -174.8397
14902.293745 43.869 -175.4617
15010.281908 43.568 -176.1201
15119.052599 43.263 -176.7766
15228.611486 42.953 -177.4027
15338.964283 42.635 -177.9790
15450.116741 42.309 -178.4939
15562.074656 41.975 -178.9429
15674.843864 41.634 -179.3276
15788.430244 41.287 -179.6548
15902.839718 40.933 -179.9336
16018.078250 40.575 179.8246
16134.151848 40.212 179.6094
16251.066563 39.844 179.4119
16368.828491 39.470 179.2263
16487.443769 39.087 179.0504
16606.918584 38.695 178.8845
16727.259161 38.290 178.7317
16848.471777 37.871 178.5957
16970.562748 37.435 178.4807
17093.538442 36.980 178.3904
17217.405268 36.506 178.3263
17342.169684 36.012 178.2892
17467.838194 35.498 178.2781
17594.417350 34.968 178.2910
17721.913751 34.424 178.3257
17850.334044 33.873 178.3787
17979.684923 33.320 178.4470
18109.973131 32.778 178.5267
18241.205462 32.259 178.6135
18373.388756 31.779 178.7024
18506.529905 31.353 178.7874
18640.635849 30.996 178.8629
18775.713581 30.715 178.9243
18911.770141 30.511 178.9695
19048.812624 30.376 178.9994
19186.848172 30.295 179.0168
19325.883983 30.253 179.0256
19465.927305 30.233 179.0295
19606.985439 30.227 179.0308
19749.065738 30.225 179.0312
19892.175609 30.224 179.0312
20036.322514 30.224 179.0312
