* Measurement data measured by REW V5.31.3
* Source: Microphone (Realtek High Definition Audio), no input selected, R, volume: no control
* Format: 64k Log Swept Sine, 4 sweeps at 12.0- dBFS with no timing reference
* Dated: 26/03/2025 09:41:41 ã
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -8.0 dB
* Note: 
* Measurement: R1
* Smoothing: Psychoacoustic
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
195.801334 76.154 167.3240
197.220191 76.140 166.8072
198.649330 76.126 166.2924
200.088825 76.110 165.7798
201.538751 76.094 165.2693
202.999184 76.077 164.7611
204.470200 76.059 164.2551
205.951875 76.041 163.7515
207.444287 76.022 163.2502
208.947514 76.003 162.7512
210.461634 75.983 162.2543
211.986726 75.963 161.7596
213.522869 75.942 161.2670
215.070144 75.920 160.7764
216.628631 75.899 160.2875
218.198411 75.877 159.8003
219.779567 75.854 159.3146
221.372180 75.831 158.8304
222.976334 75.808 158.3475
224.592112 75.784 157.8657
226.219600 75.760 157.3850
227.858880 75.736 156.9054
229.510039 75.711 156.4267
231.173164 75.686 155.9489
232.848340 75.661 155.4719
234.535655 75.636 154.9958
236.235197 75.610 154.5204
237.947054 75.584 154.0458
239.671317 75.558 153.5718
241.408074 75.532 153.0985
243.157416 75.505 152.6256
244.919435 75.478 152.1530
246.694223 75.451 151.6807
248.481871 75.424 151.2082
250.282473 75.396 150.7355
252.096123 75.368 150.2624
253.922915 75.340 149.7886
255.762945 75.312 149.3138
257.616309 75.284 148.8379
259.483103 75.255 148.3606
261.363424 75.226 147.8817
263.257372 75.197 147.4011
265.165043 75.167 146.9187
267.086538 75.137 146.4343
269.021957 75.107 145.9478
270.971401 75.076 145.4592
272.934972 75.045 144.9684
274.912771 75.013 144.4753
276.904902 74.981 143.9799
278.911469 74.948 143.4822
280.932577 74.915 142.9822
282.968330 74.881 142.4799
285.018835 74.847 141.9753
287.084199 74.811 141.4686
289.164530 74.775 140.9596
291.259935 74.738 140.4486
293.370525 74.700 139.9355
295.496408 74.661 139.4206
297.637697 74.621 138.9038
299.794503 74.581 138.3854
301.966937 74.539 137.8654
304.155114 74.496 137.3439
306.359147 74.452 136.8214
308.579152 74.406 136.2980
310.815244 74.360 135.7740
313.067539 74.312 135.2501
315.336156 74.262 134.7268
317.621211 74.212 134.2048
319.922826 74.160 133.6848
322.241118 74.106 133.1679
324.576210 74.051 132.6550
326.928223 73.995 132.1470
329.297280 73.937 131.6453
331.683504 73.878 131.1508
334.087019 73.817 130.6644
336.507952 73.756 130.1873
338.946427 73.694 129.7199
341.402572 73.630 129.2631
343.876516 73.567 128.8170
346.368387 73.503 128.3819
348.878315 73.438 127.9575
351.406431 73.374 127.5432
353.952867 73.311 127.1382
356.517756 73.248 126.7416
359.101230 73.186 126.3516
361.703426 73.126 125.9666
364.324478 73.067 125.5846
366.964523 73.010 125.2034
369.623699 72.954 124.8205
372.302145 72.901 124.4337
375.000000 72.850 124.0402
377.717405 72.801 123.6379
380.454501 72.754 123.2243
383.211431 72.708 122.7974
385.988339 72.665 122.3552
388.785369 72.623 121.8961
391.602668 72.582 121.4188
394.440383 72.542 120.9221
397.298660 72.502 120.4052
400.177650 72.463 119.8673
403.077502 72.424 119.3082
405.998368 72.384 118.7274
408.940400 72.344 118.1246
411.903750 72.303 117.4999
414.888575 72.261 116.8531
417.895028 72.217 116.1844
420.923268 72.172 115.4937
423.973452 72.125 114.7811
427.045738 72.075 114.0471
430.140287 72.024 113.2917
433.257261 71.969 112.5156
436.396822 71.912 111.7191
439.559133 71.851 110.9029
442.744360 71.787 110.0676
445.952668 71.719 109.2142
449.184225 71.647 108.3435
452.439199 71.571 107.4565
455.717760 71.490 106.5545
459.020079 71.405 105.6385
462.346327 71.315 104.7098
465.696680 71.220 103.7698
469.071310 71.119 102.8194
472.470394 71.013 101.8600
475.894109 70.902 100.8928
479.342634 70.785 99.9188
482.816148 70.662 98.9395
486.314833 70.533 97.9561
489.838871 70.398 96.9698
493.388445 70.256 95.9823
496.963741 70.107 94.9954
500.564945 69.952 94.0107
504.192245 69.789 93.0308
507.845830 69.619 92.0580
511.525890 69.441 91.0950
515.232618 69.254 90.1450
518.966206 69.060 89.2115
522.726849 68.857 88.2983
526.514743 68.645 87.4095
530.330086 68.424 86.5497
534.173076 68.194 85.7235
538.043915 67.955 84.9363
541.942803 67.707 84.1934
545.869944 67.450 83.5003
549.825542 67.183 82.8631
553.809805 66.907 82.2877
557.822939 66.621 81.7804
561.865154 66.327 81.3474
565.936660 66.024 80.9949
570.037671 65.713 80.7292
574.168399 65.393 80.5566
578.329060 65.065 80.4833
582.519870 64.730 80.5150
586.741049 64.387 80.6578
590.992817 64.038 80.9175
595.275394 63.683 81.2996
599.589005 63.323 81.8096
603.933874 62.959 82.4531
608.310228 62.590 83.2355
612.718295 62.220 84.1620
617.158304 61.848 85.2377
621.630488 61.476 86.4669
626.135079 61.105 87.8531
630.672311 60.737 89.3986
635.242423 60.374 91.1033
639.845651 60.019 92.9648
644.482237 59.673 94.9775
649.152421 59.338 97.1320
653.856447 59.019 99.4150
658.594560 58.718 101.8092
663.367008 58.437 104.2936
668.174039 58.180 106.8441
673.015903 57.950 109.4343
677.892854 57.747 112.0368
682.805145 57.575 114.6245
687.753032 57.433 117.1716
692.736774 57.321 119.6551
697.756631 57.238 122.0551
702.812863 57.181 124.3559
707.905735 57.149 126.5461
713.035511 57.139 128.6183
718.202461 57.146 130.5690
723.406852 57.169 132.3980
728.648956 57.203 134.1078
733.929047 57.247 135.7032
739.247399 57.298 137.1907
744.604290 57.354 138.5780
750.000000 57.413 139.8735
755.434809 57.473 141.0859
760.909001 57.534 142.2243
766.422861 57.595 143.2972
771.976677 57.654 144.3128
777.570739 57.712 145.2789
783.205337 57.769 146.2025
788.880766 57.823 147.0897
794.597321 57.876 147.9459
800.355301 57.928 148.7755
806.155005 57.978 149.5823
811.996736 58.028 150.3691
817.880799 58.077 151.1381
823.807501 58.126 151.8908
829.777150 58.174 152.6284
835.790057 58.223 153.3514
841.846536 58.273 154.0600
847.946903 58.322 154.7540
854.091476 58.373 155.4330
860.280575 58.423 156.0963
866.514523 58.474 156.7432
872.793644 58.525 157.3729
879.118267 58.576 157.9850
885.488720 58.627 158.5791
891.905336 58.678 159.1550
898.368450 58.728 159.7131
904.878398 58.776 160.2543
911.435520 58.824 160.7793
918.040157 58.871 161.2898
924.692655 58.917 161.7871
931.393359 58.962 162.2729
938.142619 59.006 162.7489
944.940787 59.049 163.2161
951.788218 59.092 163.6754
958.685268 59.135 164.1275
965.632296 59.178 164.5724
972.629666 59.221 165.0098
979.677741 59.265 165.4390
986.776890 59.308 165.8594
993.927482 59.352 166.2702
1001.129891 59.395 166.6710
1008.384491 59.438 167.0616
1015.691660 59.481 167.4423
1023.051781 59.523 167.8136
1030.465236 59.564 168.1766
1037.932411 59.604 168.5327
1045.453698 59.643 168.8833
1053.029486 59.682 169.2300
1060.660172 59.719 169.5741
1068.346153 59.756 169.9168
1076.087829 59.793 170.2592
1083.885605 59.829 170.6019
1091.739887 59.865 170.9452
1099.651084 59.902 171.2892
1107.619609 59.938 171.6337
1115.645878 59.976 171.9782
1123.730308 60.014 172.3223
1131.873321 60.052 172.6652
1140.075341 60.092 173.0061
1148.336797 60.132 173.3443
1156.658119 60.174 173.6788
1165.039741 60.216 174.0090
1173.482099 60.259 174.3342
1181.985634 60.304 174.6535
1190.550789 60.349 174.9666
1199.178011 60.395 175.2727
1207.867749 60.443 175.5717
1216.620457 60.491 175.8631
1225.436590 60.540 176.1465
1234.316609 60.590 176.4217
1243.260976 60.641 176.6882
1252.270157 60.693 176.9456
1261.344623 60.746 177.1934
1270.484846 60.800 177.4312
1279.691303 60.855 177.6583
1288.964474 60.911 177.8746
1298.304842 60.968 178.0795
1307.712894 61.026 178.2729
1317.189120 61.085 178.4544
1326.734016 61.145 178.6241
1336.348077 61.207 178.7820
1346.031806 61.269 178.9282
1355.785708 61.331 179.0627
1365.610290 61.395 179.1858
1375.506065 61.458 179.2974
1385.473549 61.523 179.3975
1395.513261 61.587 179.4860
1405.625726 61.652 179.5624
1415.811469 61.717 179.6263
1426.071023 61.781 179.6770
1436.404921 61.846 179.7137
1446.813703 61.911 179.7353
1457.297912 61.975 179.7408
1467.858093 62.040 179.7291
1478.494798 62.104 179.6990
1489.208581 62.167 179.6496
1500.000000 62.231 179.5800
1510.869618 62.293 179.4894
1521.818002 62.354 179.3774
1532.845723 62.414 179.2435
1543.953355 62.473 179.0878
1555.141477 62.531 178.9103
1566.410674 62.586 178.7115
1577.761531 62.640 178.4918
1589.194642 62.692 178.2521
1600.710601 62.741 177.9933
1612.310010 62.787 177.7166
1623.993473 62.831 177.4233
1635.761599 62.872 177.1151
1647.615002 62.910 176.7938
1659.554299 62.945 176.4612
1671.580114 62.977 176.1195
1683.693072 63.006 175.7708
1695.893807 63.032 175.4172
1708.182952 63.054 175.0612
1720.561150 63.074 174.7045
1733.029045 63.091 174.3493
1745.587288 63.105 173.9972
1758.236533 63.116 173.6497
1770.977440 63.126 173.3079
1783.810673 63.134 172.9727
1796.736900 63.140 172.6445
1809.756796 63.145 172.3230
1822.871040 63.150 172.0077
1836.080315 63.154 171.6973
1849.385310 63.158 171.3901
1862.786718 63.163 171.0837
1876.285239 63.168 170.7754
1889.881575 63.174 170.4620
1903.576436 63.180 170.1404
1917.370535 63.188 169.8068
1931.264593 63.196 169.4578
1945.259332 63.204 169.0903
1959.355483 63.213 168.7012
1973.553781 63.221 168.2879
1987.854965 63.228 167.8481
2002.259781 63.234 167.3801
2016.768981 63.237 166.8831
2031.383320 63.237 166.3563
2046.103561 63.234 165.8001
2060.930471 63.226 165.2155
2075.864823 63.213 164.6039
2090.907395 63.194 163.9678
2106.058972 63.168 163.3103
2121.320344 63.136 162.6353
2136.692305 63.095 161.9470
2152.175658 63.046 161.2507
2167.771210 62.989 160.5521
2183.479774 62.922 159.8574
2199.302169 62.847 159.1732
2215.239219 62.762 158.5065
2231.291755 62.667 157.8646
2247.460615 62.563 157.2544
2263.746641 62.451 156.6831
2280.150683 62.329 156.1570
2296.673595 62.200 155.6820
2313.316238 62.063 155.2628
2330.079481 61.920 154.9028
2346.964198 61.771 154.6041
2363.971268 61.618 154.3670
2381.101578 61.462 154.1904
2398.356022 61.303 154.0715
2415.735498 61.143 154.0066
2433.240913 60.982 153.9910
2450.873180 60.821 154.0201
2468.633217 60.660 154.0896
2486.521951 60.499 154.1963
2504.540314 60.339 154.3389
2522.689246 60.178 154.5183
2540.969692 60.016 154.7380
2559.382606 59.853 155.0042
2577.928947 59.687 155.3257
2596.609683 59.519 155.7142
2615.425787 59.347 156.1827
2634.378241 59.173 156.7458
2653.468031 58.996 157.4177
2672.696154 58.818 158.2118
2692.063613 58.641 159.1384
2711.571415 58.468 160.2040
2731.220579 58.300 161.4093
2751.012130 58.142 162.7487
2770.947098 57.997 164.2093
2791.026522 57.868 165.7717
2811.251451 57.759 167.4108
2831.622938 57.671 169.0975
2852.142045 57.607 170.8011
2872.809842 57.566 172.4919
2893.627406 57.549 174.1431
2914.595823 57.553 175.7323
2935.716186 57.576 177.2423
2956.989596 57.617 178.6617
2978.417161 57.671 179.9837
3000.000000 57.738 -178.7941
3021.739237 57.814 -177.6709
3043.636005 57.896 -176.6438
3065.691446 57.984 -175.7084
3087.906710 58.076 -174.8598
3110.282955 58.170 -174.0928
3132.821347 58.264 -173.4024
3155.523062 58.360 -172.7840
3178.389283 58.454 -172.2334
3201.421202 58.548 -171.7466
3224.620020 58.640 -171.3203
3247.986946 58.729 -170.9511
3271.523198 58.816 -170.6358
3295.230004 58.899 -170.3713
3319.108599 58.979 -170.1545
3343.160228 59.054 -169.9818
3367.386145 59.124 -169.8496
3391.787613 59.189 -169.7540
3416.365904 59.249 -169.6906
3441.122300 59.302 -169.6545
3466.058091 59.349 -169.6407
3491.174576 59.388 -169.6434
3516.473066 59.421 -169.6569
3541.954880 59.447 -169.6745
3567.621345 59.464 -169.6899
3593.473800 59.474 -169.6963
3619.513592 59.477 -169.6865
3645.742080 59.472 -169.6534
3672.160630 59.459 -169.5895
3698.770620 59.439 -169.4868
3725.573436 59.412 -169.3374
3752.570477 59.378 -169.1328
3779.763150 59.339 -168.8640
3807.152872 59.294 -168.5220
3834.741071 59.245 -168.0974
3862.529185 59.192 -167.5809
3890.518664 59.137 -166.9637
3918.710966 59.080 -166.2379
3947.107561 59.023 -165.3971
3975.709929 58.968 -164.4376
4004.519563 58.915 -163.3589
4033.537962 58.866 -162.1653
4062.766641 58.820 -160.8655
4092.207123 58.779 -159.4737
4121.860942 58.742 -158.0090
4151.729646 58.706 -156.4941
4181.814790 58.670 -154.9540
4212.117944 58.631 -153.4128
4242.640687 58.583 -151.8926
4273.384610 58.523 -150.4098
4304.351317 58.446 -148.9745
4335.542421 58.348 -147.5897
4366.959549 58.223 -146.2514
4398.604338 58.069 -144.9509
4430.478438 57.882 -143.6760
4462.583511 57.660 -142.4139
4494.921231 57.402 -141.1533
4527.493283 57.107 -139.8856
4560.301365 56.775 -138.6066
4593.347189 56.406 -137.3159
4626.632476 56.002 -136.0174
4660.158962 55.563 -134.7177
4693.928395 55.091 -133.4250
4727.942535 54.588 -132.1482
4762.203156 54.054 -130.8955
4796.712043 53.493 -129.6739
4831.470996 52.904 -128.4886
4866.481826 52.290 -127.3436
4901.746360 51.653 -126.2412
4937.266434 50.993 -125.1825
4973.043902 50.314 -124.1680
5009.080628 49.615 -123.1971
5045.378492 48.899 -122.2692
5081.939384 48.167 -121.3827
5118.765212 47.420 -120.5364
5155.857894 46.661 -119.7285
5193.219366 45.891 -118.9573
5230.851574 45.111 -118.2210
5268.756481 44.323 -117.5181
5306.936062 43.529 -116.8468
5345.392309 42.732 -116.2057
5384.127225 41.934 -115.5938
5423.142830 41.137 -115.0101
5462.441159 40.346 -114.4545
5502.024259 39.562 -113.9278
5541.894195 38.791 -113.4317
5582.053045 38.036 -112.9695
5622.502902 37.301 -112.5464
5663.245876 36.592 -112.1695
5704.284090 35.911 -111.8478
5745.619684 35.264 -111.5923
5787.254813 34.652 -111.4158
5829.191647 34.079 -111.3326
5871.432373 33.544 -111.3580
5913.979192 33.049 -111.5089
5956.834323 32.592 -111.8032
6000.000000 32.170 -112.2608
6043.478473 31.781 -112.9048
6087.272010 31.422 -113.7624
6131.382892 31.089 -114.8679
6175.813420 30.780 -116.2649
6220.565910 30.491 -118.0107
6265.642695 30.219 -120.1814
6311.046124 29.963 -122.8774
6356.778566 29.720 -126.2327
6402.842404 29.488 -130.4225
6449.240040 29.265 -135.6699
6495.973891 29.050 -142.2361
6543.046396 28.842 -150.3705
6590.460007 28.639 -160.1786
6638.217197 28.441 -171.4036
6686.320456 28.248 176.7268
6734.772290 28.058 165.3135
6783.575226 27.873 155.2932
6832.731809 27.692 147.1019
6882.244600 27.515 140.7303
6932.116181 27.344 135.9452
6982.349153 27.179 132.4573
7032.946133 27.018 129.9985
7083.909760 26.864 128.3439
7135.242690 26.714 127.3129
7186.947600 26.570 126.7650
7239.027185 26.431 126.5963
7291.484160 26.296 126.7352
7344.321260 26.166 127.1393
7397.541239 26.041 127.7897
7451.146872 25.919 128.6829
7505.140954 25.801 129.8199
7559.526299 25.685 131.1928
7614.305743 25.571 132.7720
7669.482141 25.458 134.4996
7725.058371 25.345 136.2914
7781.037328 25.231 138.0469
7837.421932 25.115 139.6653
7894.215122 24.997 141.0585
7951.419859 24.877 142.1584
8009.039125 24.754 142.9169
8067.075924 24.630 143.2996
8125.533282 24.504 143.2776
8184.414245 24.376 142.8188
8243.721885 24.248 141.8802
8303.459292 24.121 140.4038
8363.629581 23.994 138.3168
8424.235888 23.869 135.5386
8485.281374 23.746 131.9987
8546.769221 23.627 127.6675
8608.702634 23.512 122.5973
8671.084842 23.402 116.9642
8733.919097 23.297 111.0844
8797.208675 23.196 105.3864
8860.956876 23.101 100.3505
8925.167022 23.010 96.4667
8989.842461 22.923 94.2773
9054.986566 22.838 94.5763
9120.602731 22.755 98.9218
9186.694378 22.673 110.8220
9253.264952 22.592 136.1730
9320.317925 22.510 169.7393
9387.856790 22.427 -167.5999
9455.885071 22.343 -155.9099
9524.406312 22.257 -149.5540
9593.424086 22.169 -145.7114
9662.941992 22.078 -143.1715
9732.963653 21.984 -141.3852
9803.492719 21.888 -140.0841
9874.532869 21.789 -139.1253
9946.087805 21.687 -138.4238
10018.161257 21.585 -137.9214
10090.756983 21.482 -137.5724
10163.878768 21.380 -137.3373
10237.530423 21.279 -137.1804
10311.715789 21.183 -137.0686
10386.438732 21.090 -136.9720
10461.703149 21.002 -136.8635
10537.512962 20.919 -136.7183
10613.872125 20.841 -136.5125
10690.784618 20.768 -136.2201
10768.254450 20.698 -135.8094
10846.285661 20.630 -135.2379
10924.882318 20.564 -134.4460
11004.048518 20.499 -133.3483
11083.788390 20.433 -131.8254
11164.106090 20.366 -129.7147
11245.005805 20.295 -126.8088
11326.491752 20.220 -122.8754
11408.568180 20.139 -117.7247
11491.239368 20.050 -111.3485
11574.509626 19.952 -104.0922
11658.383294 19.844 -96.6931
11742.864745 19.725 -90.0248
11827.958384 19.594 -84.7111
11913.668646 19.451 -80.9524
12000.000000 19.296 -78.6274
12086.956947 19.128 -77.4744
12174.544019 18.949 -77.2166
12262.765784 18.757 -77.6183
12351.626840 18.552 -78.4984
12441.131819 18.335 -79.7264
12531.285389 18.103 -81.2123
12622.092249 17.857 -82.8953
12713.557132 17.594 -84.7341
12805.684808 17.315 -86.6978
12898.480079 17.017 -88.7573
12991.947783 16.700 -90.8777
13086.092792 16.363 -93.0085
13180.920015 16.006 -95.0728
13276.434395 15.628 -96.9522
13372.640911 15.229 -98.4689
13469.544580 14.808 -99.3593
13567.150452 14.368 -99.2409
13665.463617 13.906 -97.5745
13764.489200 13.425 -93.6559
13864.232362 12.924 -86.7659
13964.698305 12.405 -76.7365
14065.892266 11.867 -64.8359
14167.819519 11.311 -53.5704
14270.485380 10.738 -44.8246
14373.895200 10.147 -38.9006
14478.054370 9.539 -35.2065
14582.968320 8.914 -32.9994
14688.642520 8.273 -31.6411
14795.082478 7.615 -30.6042
14902.293745 6.941 -29.4149
15010.281908 6.251 -27.6001
15119.052599 5.545 -24.6762
15228.611486 4.824 -20.2316
15338.964283 4.088 -14.1641
15450.116741 3.337 -6.9952
15562.074656 2.571 0.1354
15674.843864 1.792 6.0663
15788.430244 0.998 10.2288
15902.839718 0.191 12.6766
16018.078250 -0.628 13.7655
16134.151848 -1.461 13.8920
16251.066563 -2.305 13.3843
16368.828491 -3.161 12.4814
16487.443769 -4.029 11.3450
16606.918584 -4.908 10.0782
16727.259161 -5.797 8.7432
16848.471777 -6.696 7.3740
16970.562748 -7.605 5.9877
17093.538442 -8.523 4.5923
17217.405268 -9.449 3.1928
17342.169684 -10.383 1.7957
17467.838194 -11.324 0.4117
17594.417350 -12.269 -0.9432
17721.913751 -13.216 -2.2487
17850.334044 -14.160 -3.4816
17979.684923 -15.093 -4.6185
18109.973131 -16.006 -5.6387
18241.205462 -16.881 -6.5262
18373.388756 -17.697 -7.2720
18506.529905 -18.427 -7.8743
18640.635849 -19.045 -8.3390
18775.713581 -19.531 -8.6788
18911.770141 -19.882 -8.9119
19048.812624 -20.110 -9.0598
19186.848172 -20.244 -9.1450
19325.883983 -20.312 -9.1886
19465.927305 -20.341 -9.2076
19606.985439 -20.352 -9.2144
19749.065738 -20.355 -9.2162
19892.175609 -20.355 -9.2166
20036.322514 -20.355 -9.2166
